Date,Description,Deposits,Withdrawls,Balance
22-Nov-20,NEFT,"2,099.07",0,"1,652,819.97"
22-Nov-20,ATM,"229,747.00",0,"1,882,566.97"
22-Nov-20,Reversal,0,"268,938.14","1,613,628.83"
22-Nov-20,Interest,"3,721.00",0,"1,617,349.83"
22-Nov-20,Transfer,5.2,0,"1,617,355.03"
22-Nov-20,Purchase,0,"161,735.50","1,455,619.53"
22-Nov-20,Purchase,0,"363,904.88","1,091,714.65"
22-Nov-20,ATM,"29,862.00",0,"1,121,576.65"
22-Nov-20,Debit Card,"8,506.19",0,"1,130,082.84"
22-Nov-20,ATM,0,"565,041.42","565,041.42"
22-Nov-20,Interest,0,"188,347.14","376,694.28"
22-Nov-20,Purchase,"221,597.90",0,"598,292.18"
22-Nov-20,RTGS,8.29,0,"598,300.47"
22-Nov-20,Miscellaneous,"3,340.00",0,"601,640.47"
22-Nov-20,Interest,"1,945,724.80",0,"2,547,365.27"
22-Nov-20,Transfer,0,"509,473.05","2,037,892.22"
22-Nov-20,Transfer,"17,454.00",0,"2,055,346.22"
22-Nov-20,Reversal,0,"342,557.70","1,712,788.52"
22-Nov-20,Miscellaneous,"1,044.00",0,"1,713,832.52"
22-Nov-20,Commission,0,"190,425.84","1,523,406.68"
22-Nov-20,Interest,38.1,0,"1,523,444.78"
22-Nov-20,Tax,"32,639.73",0,"1,556,084.51"
22-Nov-20,Cheque,0,"518,694.84","1,037,389.67"
22-Nov-20,Bill,5,0,"1,037,394.67"
23-Nov-20,Commission,0,"115,266.07","922,128.60"
23-Nov-20,ATM,"659,066.00",0,"1,581,194.60"
23-Nov-20,ATM,257,0,"1,581,451.60"
23-Nov-20,Reversal,0,"225,921.66","1,355,529.94"
23-Nov-20,IMPS,0,"135,552.99","1,219,976.95"
23-Nov-20,ATM,0,"203,329.49","1,016,647.46"
23-Nov-20,Reversal,"158,929.09",0,"1,175,576.55"
23-Nov-20,Commission,"163,331.00",0,"1,338,907.55"
24-Nov-20,Interest,"2,691.00",0,"1,341,598.55"
24-Nov-20,Cash,0,"447,199.52","894,399.03"
24-Nov-20,Bill,0,"127,771.29","766,627.74"
24-Nov-20,NEFT,0,"255,542.58","511,085.16"
24-Nov-20,Debit Card,0,"56,787.24","454,297.92"
24-Nov-20,Cash,389.24,0,"454,687.16"
24-Nov-20,Tax,0,"64,955.31","389,731.85"
24-Nov-20,Commission,0,"194,865.93","194,865.92"
24-Nov-20,ATM,"3,949.00",0,"198,814.92"
24-Nov-20,Miscellaneous,0,"99,407.46","99,407.46"
24-Nov-20,Cash,"23,142.50",0,"122,549.96"
24-Nov-20,Interest,7.1,0,"122,557.06"
24-Nov-20,ATM,"14,545.11",0,"137,102.17"
24-Nov-20,RTGS,0,"68,551.09","68,551.09"
24-Nov-20,Purchase,0,"68,551.09",0
24-Nov-20,Transfer,499.1,0,499.1
24-Nov-20,Miscellaneous,0,124.78,374.33
24-Nov-20,Bill,997.9,0,"1,372.23"
24-Nov-20,Cheque,6,0,"1,378.23"
24-Nov-20,Cash,"262,075.69",0,"263,453.92"
24-Nov-20,Reversal,468.65,0,"263,922.57"
24-Nov-20,Tax,306.11,0,"264,228.68"
24-Nov-20,RTGS,0,"264,228.68",0
24-Nov-20,Debit Card,"588,056.50",0,"588,056.50"
24-Nov-20,Miscellaneous,50.2,0,"588,106.70"
24-Nov-20,IMPS,0,"58,810.67","529,296.03"
24-Nov-20,Cash,"16,548.71",0,"545,844.74"
24-Nov-20,RTGS,"1,384.00",0,"547,228.74"
24-Nov-20,Interest,6,0,"547,234.74"
24-Nov-20,Interest,0,"547,234.74",0
24-Nov-20,Miscellaneous,451.04,0,451.04
24-Nov-20,Cheque,"12,985.73",0,"13,436.77"
24-Nov-20,NEFT,"675,670.00",0,"689,106.77"
24-Nov-20,IMPS,0,"68,910.68","620,196.09"
24-Nov-20,Cash,"29,714.80",0,"649,910.89"
24-Nov-20,Purchase,0,"72,212.32","577,698.57"
24-Nov-20,Purchase,"3,427.10",0,"581,125.67"
24-Nov-20,IMPS,"3,492.80",0,"584,618.47"
24-Nov-20,Purchase,0,"292,309.24","292,309.24"
24-Nov-20,Miscellaneous,"1,946,180.50",0,"2,238,489.74"
24-Nov-20,Purchase,0,"559,622.44","1,678,867.31"
24-Nov-20,Debit Card,0,"839,433.66","839,433.66"
24-Nov-20,NEFT,3.94,0,"839,437.60"
24-Nov-20,IMPS,7,0,"839,444.60"
24-Nov-20,Cash,0,"839,444.60",0
24-Nov-20,Tax,"17,214.00",0,"17,214.00"
24-Nov-20,Debit Card,0,"2,459.14","14,754.86"
24-Nov-20,NEFT,0,"1,844.36","12,910.50"
24-Nov-20,IMPS,"19,147.00",0,"32,057.50"
24-Nov-20,Cash,0,"4,007.19","28,050.31"
24-Nov-20,Bill,0,"3,506.29","24,544.02"
24-Nov-20,Cheque,"25,076.80",0,"49,620.82"
24-Nov-20,Tax,46.3,0,"49,667.12"
24-Nov-20,Debit Card,55.6,0,"49,722.72"
24-Nov-20,Miscellaneous,260.65,0,"49,983.37"
24-Nov-20,Bill,0,"4,998.34","44,985.03"
24-Nov-20,Tax,0,"4,998.34","39,986.69"
24-Nov-20,ATM,0,"19,993.35","19,993.34"
24-Nov-20,ATM,0,"6,664.45","13,328.89"
24-Nov-20,Commission,"657,739.50",0,"671,068.39"
24-Nov-20,Reversal,2.73,0,"671,071.12"
24-Nov-20,IMPS,"242,634.60",0,"913,705.72"
24-Nov-20,NEFT,0,"913,705.72",0
24-Nov-20,Miscellaneous,421,0,421
24-Nov-20,Interest,"8,447.72",0,"8,868.72"
24-Nov-20,Tax,0,886.87,"7,981.85"
24-Nov-20,Miscellaneous,6.1,0,"7,987.95"
24-Nov-20,NEFT,0,"1,597.59","6,390.36"
24-Nov-20,Reversal,0,912.91,"5,477.45"
24-Nov-20,Transfer,0,547.75,"4,929.70"
24-Nov-20,Interest,0,616.21,"4,313.49"
24-Nov-20,RTGS,0,"4,313.49",0
24-Nov-20,Miscellaneous,15.8,0,15.8
24-Nov-20,IMPS,81.91,0,97.71
24-Nov-20,ATM,0,19.54,78.17
25-Nov-20,Debit Card,"2,158.00",0,"2,236.17"
25-Nov-20,Interest,0,279.52,"1,956.65"
25-Nov-20,Cash,0,279.52,"1,677.13"
25-Nov-20,IMPS,"16,171.07",0,"17,848.20"
25-Nov-20,Purchase,33,0,"17,881.20"
25-Nov-20,Cheque,0,"3,576.24","14,304.96"
25-Nov-20,Transfer,"233,905.50",0,"248,210.46"
25-Nov-20,Cash,0,"35,458.64","212,751.82"
25-Nov-20,Purchase,462.3,0,"213,214.12"
25-Nov-20,Interest,"202,420.00",0,"415,634.12"
25-Nov-20,Commission,0,"69,272.35","346,361.77"
25-Nov-20,Debit Card,0,"86,590.44","259,771.33"
26-Nov-20,Commission,0,"86,590.44","173,180.89"
27-Nov-20,Miscellaneous,0,"21,647.61","151,533.28"
27-Nov-20,Purchase,0,"25,255.55","126,277.73"
27-Nov-20,IMPS,0,"21,046.29","105,231.44"
27-Nov-20,Interest,0,"26,307.86","78,923.58"
28-Nov-20,Purchase,"82,760.40",0,"161,683.98"
28-Nov-20,Commission,0,"17,964.89","143,719.09"
28-Nov-20,RTGS,371.8,0,"144,090.89"
28-Nov-20,NEFT,"21,388.00",0,"165,478.89"
28-Nov-20,Reversal,0,"55,159.63","110,319.26"
28-Nov-20,ATM,459.94,0,"110,779.20"
28-Nov-20,Cheque,0,"11,077.92","99,701.28"
28-Nov-20,NEFT,54.12,0,"99,755.40"
28-Nov-20,Miscellaneous,492.71,0,"100,248.11"
28-Nov-20,NEFT,0,"10,024.81","90,223.30"
28-Nov-20,Debit Card,"2,886.00",0,"93,109.30"
28-Nov-20,Transfer,0,"23,277.33","69,831.98"
28-Nov-20,ATM,"1,332.50",0,"71,164.48"
28-Nov-20,Purchase,388,0,"71,552.48"
28-Nov-20,Commission,"53,661.22",0,"125,213.70"
28-Nov-20,Reversal,0,"17,887.67","107,326.03"
28-Nov-20,Miscellaneous,0,"53,663.02","53,663.02"
28-Nov-20,NEFT,82.44,0,"53,745.46"
28-Nov-20,Reversal,2.37,0,"53,747.83"
28-Nov-20,Purchase,40,0,"53,787.83"
28-Nov-20,Interest,"1,434,578.20",0,"1,488,366.03"
28-Nov-20,Debit Card,0,"372,091.51","1,116,274.52"
28-Nov-20,Cheque,"2,705.00",0,"1,118,979.52"
28-Nov-20,Tax,0,"559,489.76","559,489.76"
28-Nov-20,Miscellaneous,0,"62,165.53","497,324.23"
28-Nov-20,NEFT,26.68,0,"497,350.91"
28-Nov-20,Commission,0,"99,470.18","397,880.73"
28-Nov-20,RTGS,0,"397,880.73",0
28-Nov-20,IMPS,"46,375.03",0,"46,375.03"
28-Nov-20,Debit Card,0,"46,375.03",0
28-Nov-20,Bill,"88,181.80",0,"88,181.80"
28-Nov-20,Miscellaneous,"6,352.00",0,"94,533.80"
28-Nov-20,Purchase,"15,319.40",0,"109,853.20"
28-Nov-20,Commission,0,"13,731.65","96,121.55"
28-Nov-20,RTGS,0,"12,015.19","84,106.36"
28-Nov-20,Tax,40.7,0,"84,147.06"
28-Nov-20,IMPS,0,"8,414.71","75,732.35"
28-Nov-20,Tax,"2,168.00",0,"77,900.35"
28-Nov-20,RTGS,0,"25,966.78","51,933.57"
28-Nov-20,ATM,0,"7,419.08","44,514.49"
28-Nov-20,RTGS,0,"4,451.45","40,063.04"
28-Nov-20,Interest,"12,909.00",0,"52,972.04"
28-Nov-20,Cash,0,"5,297.20","47,674.84"
28-Nov-20,RTGS,0,"11,918.71","35,756.13"
28-Nov-20,Transfer,"11,854.07",0,"47,610.20"
28-Nov-20,NEFT,"3,046.14",0,"50,656.34"
28-Nov-20,Miscellaneous,322.88,0,"50,979.22"
28-Nov-20,NEFT,"237,045.00",0,"288,024.22"
28-Nov-20,Reversal,897.33,0,"288,921.55"
28-Nov-20,ATM,486.93,0,"289,408.48"
28-Nov-20,RTGS,420.93,0,"289,829.41"
28-Nov-20,Cheque,"44,404.00",0,"334,233.41"
28-Nov-20,Debit Card,"2,530.00",0,"336,763.41"
28-Nov-20,Bill,0,"37,418.16","299,345.25"
29-Nov-20,Cash,0,"59,869.05","239,476.20"
29-Nov-20,ATM,151,0,"239,627.20"
29-Nov-20,Transfer,0,"39,937.87","199,689.33"
29-Nov-20,RTGS,"50,981.00",0,"250,670.33"
30-Nov-20,Commission,0,"62,667.58","188,002.75"
30-Nov-20,IMPS,0,"188,002.75",0
30-Nov-20,Interest,8,0,8
30-Nov-20,Interest,0,2.67,5.33
30-Nov-20,Interest,0,0.89,4.44
30-Nov-20,ATM,0,0.74,3.7
30-Nov-20,Purchase,"17,893.80",0,"17,897.50"
30-Nov-20,ATM,"43,835.62",0,"61,733.12"
30-Nov-20,Reversal,0,"6,173.31","55,559.81"
30-Nov-20,Transfer,"136,953.80",0,"192,513.61"
30-Nov-20,Reversal,0,"96,256.81","96,256.80"
30-Nov-20,Commission,0,"13,750.97","82,505.83"
30-Nov-20,Miscellaneous,"213,538.50",0,"296,044.33"
30-Nov-20,Miscellaneous,"1,670,633.50",0,"1,966,677.83"
30-Nov-20,ATM,441,0,"1,967,118.83"
30-Nov-20,NEFT,1.3,0,"1,967,120.13"
30-Nov-20,NEFT,0,"983,560.07","983,560.06"
30-Nov-20,Cash,0,"983,560.06",0
30-Nov-20,Debit Card,0.85,0,0.85
30-Nov-20,Cash,"28,412.47",0,"28,413.32"
30-Nov-20,NEFT,"1,788.00",0,"30,201.32"
30-Nov-20,Cheque,0,"15,100.66","15,100.66"
30-Nov-20,Debit Card,"1,137,215.25",0,"1,152,315.91"
1-Dec-20,Interest,0,"144,039.49","1,008,276.42"
1-Dec-20,Reversal,0,"112,030.71","896,245.71"
1-Dec-20,Reversal,0,"149,374.29","746,871.42"
1-Dec-20,Debit Card,"11,988.00",0,"758,859.42"
1-Dec-20,Debit Card,0,"379,429.71","379,429.71"
1-Dec-20,ATM,0,"42,158.86","337,270.85"
1-Dec-20,Interest,0,"337,270.85",0
1-Dec-20,Tax,436.15,0,436.15
1-Dec-20,Transfer,0,62.31,373.84
1-Dec-20,Commission,0,37.38,336.46
1-Dec-20,Debit Card,0,336.46,0
1-Dec-20,Commission,"223,693.03",0,"223,693.03"
1-Dec-20,Cheque,0,"22,369.30","201,323.73"
1-Dec-20,Purchase,53.83,0,"201,377.56"
1-Dec-20,NEFT,0,"50,344.39","151,033.17"
1-Dec-20,IMPS,0,"37,758.29","113,274.88"
1-Dec-20,Tax,"251,831.00",0,"365,105.88"
1-Dec-20,Purchase,0,"36,510.59","328,595.29"
1-Dec-20,Transfer,0.5,0,"328,595.79"
1-Dec-20,Cash,0,"41,074.47","287,521.32"
1-Dec-20,Cash,57.07,0,"287,578.39"
1-Dec-20,ATM,17.44,0,"287,595.83"
1-Dec-20,Cheque,0,"31,955.09","255,640.74"
1-Dec-20,Miscellaneous,0,"36,520.11","219,120.63"
1-Dec-20,Bill,0,"21,912.06","197,208.57"
1-Dec-20,Bill,202.9,0,"197,411.47"
1-Dec-20,Interest,0,"197,411.47",0
1-Dec-20,IMPS,"80,918.53",0,"80,918.53"
1-Dec-20,Tax,0,"8,990.95","71,927.58"
1-Dec-20,Bill,"780,337.80",0,"852,265.38"
1-Dec-20,Cheque,649,0,"852,914.38"
1-Dec-20,Bill,0,"85,291.44","767,622.94"
1-Dec-20,Commission,"472,737.00",0,"1,240,359.94"
1-Dec-20,Reversal,23.2,0,"1,240,383.14"
1-Dec-20,Tax,0,"124,038.31","1,116,344.83"
1-Dec-20,IMPS,"629,146.20",0,"1,745,491.03"
1-Dec-20,RTGS,"192,748.00",0,"1,938,239.03"
1-Dec-20,Debit Card,"2,413.00",0,"1,940,652.03"
1-Dec-20,ATM,"45,629.70",0,"1,986,281.73"
1-Dec-20,Tax,"93,567.70",0,"2,079,849.43"
1-Dec-20,Interest,0,"346,641.57","1,733,207.86"
1-Dec-20,Bill,"10,986.75",0,"1,744,194.61"
1-Dec-20,Bill,0,"193,799.40","1,550,395.21"
1-Dec-20,NEFT,0,"258,399.20","1,291,996.01"
1-Dec-20,Miscellaneous,0,"129,199.60","1,162,796.41"
1-Dec-20,Bill,0,"166,113.77","996,682.64"
1-Dec-20,Reversal,1,0,"996,683.64"
1-Dec-20,Tax,0,"199,336.73","797,346.91"
1-Dec-20,Transfer,0,"88,594.10","708,752.81"
1-Dec-20,Debit Card,"1,258,801.00",0,"1,967,553.81"
1-Dec-20,IMPS,0,"1,967,553.81",0
1-Dec-20,RTGS,"510,694.00",0,"510,694.00"
1-Dec-20,ATM,0,"255,347.00","255,347.00"
1-Dec-20,Cheque,"886,595.75",0,"1,141,942.75"
1-Dec-20,RTGS,"192,915.19",0,"1,334,857.94"
1-Dec-20,Cash,0,"1,334,857.94",0
1-Dec-20,Cash,"152,216.38",0,"152,216.38"
1-Dec-20,Transfer,0,"30,443.28","121,773.10"
1-Dec-20,Cheque,0,"60,886.55","60,886.55"
1-Dec-20,IMPS,368.21,0,"61,254.76"
1-Dec-20,Interest,0,"10,209.13","51,045.63"
1-Dec-20,Tax,768.6,0,"51,814.23"
1-Dec-20,Miscellaneous,"1,452.00",0,"53,266.23"
1-Dec-20,Transfer,0,"53,266.23",0
1-Dec-20,Cheque,2,0,2
1-Dec-20,NEFT,124.1,0,126.1
2-Dec-20,NEFT,7.21,0,133.31
2-Dec-20,Purchase,"1,320,498.25",0,"1,320,631.56"
2-Dec-20,Cash,3,0,"1,320,634.56"
2-Dec-20,Transfer,0,"330,158.64","990,475.92"
2-Dec-20,NEFT,0,"198,095.18","792,380.74"
2-Dec-20,Interest,0,"88,042.30","704,338.44"
2-Dec-20,Cash,"2,215.00",0,"706,553.44"
2-Dec-20,Miscellaneous,0,"353,276.72","353,276.72"
2-Dec-20,Purchase,"255,728.00",0,"609,004.72"
2-Dec-20,Transfer,0,"67,667.19","541,337.53"
2-Dec-20,Transfer,0,"54,133.75","487,203.78"
2-Dec-20,Reversal,0,"69,600.54","417,603.24"
2-Dec-20,Interest,0,"59,657.61","357,945.63"
2-Dec-20,NEFT,0,"39,771.74","318,173.89"
2-Dec-20,Miscellaneous,0,"45,453.41","272,720.48"
2-Dec-20,Cash,0,"45,453.41","227,267.07"
2-Dec-20,Reversal,0.8,0,"227,267.87"
2-Dec-20,Miscellaneous,0,"37,877.98","189,389.89"
2-Dec-20,Reversal,0,"189,389.89",0
2-Dec-20,ATM,7.9,0,7.9
2-Dec-20,Reversal,"2,495.77",0,"2,503.67"
2-Dec-20,IMPS,0,278.19,"2,225.48"
2-Dec-20,Purchase,0,278.19,"1,947.30"
2-Dec-20,Cash,"31,096.00",0,"33,043.30"
2-Dec-20,IMPS,398.34,0,"33,441.64"
2-Dec-20,Reversal,0,"33,441.64",0
2-Dec-20,Purchase,4.5,0,4.5
2-Dec-20,NEFT,0,0.64,3.86
2-Dec-20,Purchase,447,0,450.86
2-Dec-20,Transfer,"215,584.91",0,"216,035.77"
2-Dec-20,IMPS,0,"43,207.15","172,828.62"
2-Dec-20,Tax,10.43,0,"172,839.05"
2-Dec-20,Cash,"26,772.04",0,"199,611.09"
2-Dec-20,RTGS,0,"99,805.55","99,805.54"
2-Dec-20,Bill,"168,531.50",0,"268,337.04"
2-Dec-20,Bill,0,"26,833.70","241,503.34"
2-Dec-20,Tax,0,"40,250.56","201,252.78"
2-Dec-20,Interest,5.4,0,"201,258.18"
2-Dec-20,Tax,4,0,"201,262.18"
2-Dec-20,RTGS,0,"67,087.39","134,174.79"
2-Dec-20,Tax,0,"33,543.70","100,631.09"
2-Dec-20,Bill,0,"20,126.22","80,504.87"
2-Dec-20,Debit Card,"23,312.30",0,"103,817.17"
2-Dec-20,Miscellaneous,0,"12,977.15","90,840.02"
2-Dec-20,Tax,52,0,"90,892.02"
2-Dec-20,Miscellaneous,"4,191.30",0,"95,083.32"
2-Dec-20,Debit Card,"2,054,461.00",0,"2,149,544.32"
2-Dec-20,Debit Card,0,"307,077.76","1,842,466.56"
2-Dec-20,ATM,0,"921,233.28","921,233.28"
2-Dec-20,Bill,24,0,"921,257.28"
2-Dec-20,NEFT,0,"184,251.46","737,005.82"
2-Dec-20,IMPS,"3,278.73",0,"740,284.55"
2-Dec-20,Transfer,"21,741.10",0,"762,025.65"
2-Dec-20,RTGS,0,"95,253.21","666,772.44"
2-Dec-20,Tax,0,"333,386.22","333,386.22"
2-Dec-20,IMPS,0,"41,673.28","291,712.94"
2-Dec-20,Cheque,"20,564.07",0,"312,277.01"
2-Dec-20,Commission,672,0,"312,949.01"
2-Dec-20,Bill,0,"39,118.63","273,830.38"
2-Dec-20,Cheque,"15,022.00",0,"288,852.38"
2-Dec-20,RTGS,"686,688.00",0,"975,540.38"
2-Dec-20,RTGS,0,"108,393.38","867,147.00"
2-Dec-20,NEFT,"1,306,153.00",0,"2,173,300.00"
2-Dec-20,Miscellaneous,"2,282.70",0,"2,175,582.70"
2-Dec-20,Interest,0,"271,947.84","1,903,634.86"
2-Dec-20,Miscellaneous,"15,581.50",0,"1,919,216.36"
2-Dec-20,Reversal,"1,638,260.00",0,"3,557,476.36"
2-Dec-20,Bill,7.97,0,"3,557,484.33"
2-Dec-20,ATM,0,"1,185,828.11","2,371,656.22"
2-Dec-20,NEFT,0,"263,517.36","2,108,138.86"
2-Dec-20,IMPS,0,"1,054,069.43","1,054,069.43"
2-Dec-20,Cheque,18.7,0,"1,054,088.13"
2-Dec-20,Commission,0,"131,761.02","922,327.11"
2-Dec-20,Miscellaneous,12.9,0,"922,340.01"
2-Dec-20,Miscellaneous,0,"92,234.00","830,106.01"
2-Dec-20,Tax,"130,529.00",0,"960,635.01"
2-Dec-20,Cash,16.91,0,"960,651.92"
2-Dec-20,IMPS,"189,291.25",0,"1,149,943.17"
2-Dec-20,RTGS,0,"164,277.60","985,665.57"
2-Dec-20,Debit Card,"17,741.90",0,"1,003,407.47"
2-Dec-20,ATM,0,"125,425.93","877,981.54"
2-Dec-20,Cheque,0,"175,596.31","702,385.23"
2-Dec-20,Debit Card,627.5,0,"703,012.73"
2-Dec-20,IMPS,"1,107,083.80",0,"1,810,096.53"
2-Dec-20,Bill,"8,122.50",0,"1,818,219.03"
3-Dec-20,Bill,3.7,0,"1,818,222.73"
4-Dec-20,Bill,0,"259,746.10","1,558,476.63"
4-Dec-20,Interest,0,"222,639.52","1,335,837.11"
4-Dec-20,ATM,0,"267,167.42","1,068,669.69"
5-Dec-20,Interest,0,"152,667.10","916,002.59"
5-Dec-20,Reversal,0,"114,500.32","801,502.27"
5-Dec-20,Reversal,0,"160,300.45","641,201.82"
5-Dec-20,Tax,"122,102.90",0,"763,304.72"
5-Dec-20,Cheque,478.51,0,"763,783.23"
5-Dec-20,Tax,0,"127,297.21","636,486.02"
5-Dec-20,Commission,0,"318,243.01","318,243.01"
5-Dec-20,Cheque,0,"35,360.33","282,882.68"
5-Dec-20,Tax,0,"56,576.54","226,306.14"
5-Dec-20,Miscellaneous,253,0,"226,559.14"
5-Dec-20,Interest,0,"32,365.59","194,193.55"
5-Dec-20,Purchase,0,"48,548.39","145,645.16"
5-Dec-20,Debit Card,6,0,"145,651.16"
5-Dec-20,ATM,80.8,0,"145,731.96"
5-Dec-20,RTGS,0,"48,577.32","97,154.64"
5-Dec-20,Bill,0,"12,144.33","85,010.31"
5-Dec-20,Interest,0,"10,626.29","74,384.02"
5-Dec-20,NEFT,33.45,0,"74,417.47"
5-Dec-20,Interest,0,"9,302.18","65,115.29"
5-Dec-20,Tax,0,"8,139.41","56,975.88"
5-Dec-20,IMPS,0,"11,395.18","45,580.70"
5-Dec-20,Tax,0,"7,596.78","37,983.92"
5-Dec-20,Cheque,0,"37,983.92",0
5-Dec-20,Tax,"212,667.80",0,"212,667.80"
5-Dec-20,ATM,"2,462.64",0,"215,130.44"
5-Dec-20,Debit Card,0,"35,855.07","179,275.37"
5-Dec-20,Reversal,0,"17,927.54","161,347.83"
5-Dec-20,Cash,0,"26,891.31","134,456.52"
5-Dec-20,RTGS,"1,730,089.00",0,"1,864,545.52"
5-Dec-20,Transfer,7.56,0,"1,864,553.08"
5-Dec-20,NEFT,0,"621,517.69","1,243,035.39"
5-Dec-20,Cash,29.48,0,"1,243,064.87"
5-Dec-20,Purchase,0,"248,612.97","994,451.90"
5-Dec-20,Transfer,0,"198,890.38","795,561.52"
5-Dec-20,Cash,0,"265,187.17","530,374.35"
5-Dec-20,Interest,0,"530,374.35",0
5-Dec-20,Bill,"1,716,175.25",0,"1,716,175.25"
5-Dec-20,IMPS,0,"171,617.53","1,544,557.72"
6-Dec-20,Transfer,0,"193,069.72","1,351,488.00"
6-Dec-20,ATM,0,"193,069.71","1,158,418.29"
6-Dec-20,IMPS,0,"115,841.83","1,042,576.46"
6-Dec-20,Purchase,"2,185.00",0,"1,044,761.46"
6-Dec-20,Commission,9.7,0,"1,044,771.16"
6-Dec-20,Purchase,0,"149,253.02","895,518.14"
6-Dec-20,Debit Card,0,"111,939.77","783,578.37"
6-Dec-20,Miscellaneous,"12,056.23",0,"795,634.60"
6-Dec-20,IMPS,271.21,0,"795,905.81"
6-Dec-20,Reversal,0,"198,976.45","596,929.36"
6-Dec-20,Tax,0,"66,325.48","530,603.88"
6-Dec-20,Reversal,"2,370.41",0,"532,974.29"
6-Dec-20,Miscellaneous,0,"133,243.57","399,730.72"
6-Dec-20,ATM,0,"399,730.72",0
6-Dec-20,Bill,"11,859.40",0,"11,859.40"
6-Dec-20,RTGS,0,"3,953.13","7,906.27"
6-Dec-20,Tax,"239,093.10",0,"246,999.37"
6-Dec-20,ATM,688.9,0,"247,688.27"
6-Dec-20,Interest,"1,031,646.25",0,"1,279,334.52"
6-Dec-20,Cheque,0,"159,916.82","1,119,417.70"
6-Dec-20,Interest,0,"124,379.74","995,037.96"
6-Dec-20,NEFT,0,"199,007.59","796,030.37"
6-Dec-20,Commission,4.42,0,"796,034.79"
7-Dec-20,Interest,0,"99,504.35","696,530.44"
7-Dec-20,Tax,3.9,0,"696,534.34"
7-Dec-20,Cash,16.9,0,"696,551.24"
7-Dec-20,Reversal,"4,641.07",0,"701,192.31"
7-Dec-20,Interest,0,"116,865.39","584,326.93"
7-Dec-20,Cash,0,"73,040.87","511,286.06"
7-Dec-20,RTGS,6.37,0,"511,292.43"
7-Dec-20,Commission,0,"170,430.81","340,861.62"
7-Dec-20,Miscellaneous,"158,134.10",0,"498,995.72"
7-Dec-20,NEFT,0,"498,995.72",0
7-Dec-20,Reversal,7,0,7
7-Dec-20,Reversal,"1,886.60",0,"1,893.60"
7-Dec-20,Purchase,0,270.51,"1,623.09"
7-Dec-20,Bill,"1,082,696.00",0,"1,084,319.09"
7-Dec-20,Reversal,0,"135,539.89","948,779.20"
7-Dec-20,Transfer,211,0,"948,990.20"
7-Dec-20,IMPS,3.98,0,"948,994.18"
7-Dec-20,RTGS,0,"118,624.27","830,369.91"
7-Dec-20,NEFT,0,"830,369.91",0
7-Dec-20,Bill,"10,994.30",0,"10,994.30"
7-Dec-20,Cash,0,"2,748.58","8,245.72"
7-Dec-20,Transfer,"240,329.70",0,"248,575.42"
7-Dec-20,Commission,7.83,0,"248,583.25"
7-Dec-20,Reversal,0,"41,430.54","207,152.71"
7-Dec-20,Purchase,0,"41,430.54","165,722.17"
7-Dec-20,Commission,445.61,0,"166,167.78"
7-Dec-20,Bill,0,"83,083.89","83,083.89"
7-Dec-20,IMPS,"236,751.00",0,"319,834.89"
7-Dec-20,Interest,238.96,0,"320,073.85"
7-Dec-20,Bill,"1,812,947.75",0,"2,133,021.60"
7-Dec-20,Commission,0,"426,604.32","1,706,417.28"
7-Dec-20,IMPS,25.2,0,"1,706,442.48"
7-Dec-20,Purchase,"29,183.30",0,"1,735,625.78"
7-Dec-20,Commission,"2,019,974.80",0,"3,755,600.58"
7-Dec-20,Miscellaneous,0,"536,514.37","3,219,086.21"
7-Dec-20,Purchase,0,"536,514.37","2,682,571.84"
7-Dec-20,Commission,0,"298,063.54","2,384,508.30"
8-Dec-20,Tax,0,"397,418.05","1,987,090.25"
8-Dec-20,Bill,"127,992.00",0,"2,115,082.25"
8-Dec-20,Cash,0,"211,508.23","1,903,574.02"
8-Dec-20,NEFT,"59,313.00",0,"1,962,887.02"
8-Dec-20,IMPS,6.97,0,"1,962,893.99"
8-Dec-20,Interest,0,"327,149.00","1,635,744.99"
8-Dec-20,Commission,0,"163,574.50","1,472,170.49"
8-Dec-20,Purchase,0,"245,361.75","1,226,808.74"
8-Dec-20,Commission,0,"245,361.75","981,446.99"
8-Dec-20,IMPS,30.29,0,"981,477.28"
8-Dec-20,Cash,"155,109.00",0,"1,136,586.28"
8-Dec-20,Debit Card,"77,367.90",0,"1,213,954.18"
8-Dec-20,Tax,5.34,0,"1,213,959.52"
8-Dec-20,Tax,"1,698,192.50",0,"2,912,152.02"
8-Dec-20,ATM,0,"323,572.45","2,588,579.57"
8-Dec-20,Interest,0,"862,859.86","1,725,719.71"
8-Dec-20,Tax,0,"575,239.90","1,150,479.81"
8-Dec-20,ATM,"44,333.00",0,"1,194,812.81"
8-Dec-20,Miscellaneous,"185,401.40",0,"1,380,214.21"
8-Dec-20,Commission,0,"690,107.11","690,107.10"
8-Dec-20,Cheque,"2,773.92",0,"692,881.02"
8-Dec-20,Tax,0,"69,288.10","623,592.92"
8-Dec-20,Reversal,0,"103,932.15","519,660.77"
8-Dec-20,Commission,0,"129,915.19","389,745.58"
8-Dec-20,NEFT,55.1,0,"389,800.68"
8-Dec-20,Commission,"1,166,337.50",0,"1,556,138.18"
8-Dec-20,Reversal,"208,625.00",0,"1,764,763.18"
8-Dec-20,Transfer,"114,091.00",0,"1,878,854.18"
8-Dec-20,NEFT,30.36,0,"1,878,884.54"
